id_departamento,Cueanexo,Departamento,Común,Primario,Jardin,Secundario
2028,20054100,Comuna 4,1.0,1.0,1.0,1.0
2028,20054200,Comuna 4,1.0,0.0,1.0,0.0
2007,20054300,Comuna 1,1.0,0.0,0.0,1.0
2105,20054400,Comuna 15,1.0,1.0,0.0,0.0
2105,20054500,Comuna 15,1.0,1.0,1.0,0.0
2105,20054600,Comuna 15,1.0,1.0,0.0,0.0
2098,20054700,Comuna 14,,0.0,0.0,0.0
2028,20054900,Comuna 4,,0.0,0.0,0.0
2105,20055100,Comuna 5,,0.0,0.0,0.0
2007,20055101,Comuna 1,,0.0,0.0,0.0
2105,20055300,Comuna 15,,0.0,0.0,0.0
2070,20055400,Comuna 10,1.0,0.0,1.0,0.0
2070,20055401,Comuna 10,1.0,0.0,1.0,0.0
2070,20055402,Comuna 10,1.0,0.0,1.0,0.0
2063,20055403,Comuna 9,1.0,0.0,1.0,0.0
2063,20055404,Comuna 9,1.0,0.0,1.0,0.0
2021,20055500,Comuna 3,1.0,0.0,0.0,1.0
2063,20055600,Comuna 9,1.0,1.0,0.0,0.0
2070,20055700,Comuna 10,1.0,1.0,0.0,0.0
2091,20055800,Comuna 13,1.0,1.0,0.0,0.0
2091,20055900,Comuna 13,1.0,0.0,1.0,0.0
2084,20056000,Comuna 12,1.0,1.0,1.0,1.0
2007,20056100,Comuna 1,1.0,1.0,1.0,1.0
2007,20056200,Comuna 1,1.0,1.0,1.0,1.0
2021,20056300,Comuna 3,1.0,0.0,0.0,1.0
2007,20056400,Comuna 1,1.0,0.0,0.0,0.0
2007,20056500,Comuna 1,1.0,1.0,1.0,1.0
2028,20056600,Comuna 4,1.0,1.0,0.0,0.0
2049,20056700,Comuna 7,1.0,1.0,0.0,0.0
2007,20056800,Comuna 1,1.0,0.0,0.0,1.0
2056,20057000,Comuna 8,1.0,1.0,0.0,0.0
2056,20057100,Comuna 8,1.0,1.0,1.0,1.0
2014,20057200,Comuna 2,1.0,1.0,1.0,1.0
2105,20057500,Comuna 15,1.0,1.0,1.0,0.0
2021,20057800,Comuna 3,1.0,1.0,0.0,0.0
2021,20057900,Comuna 3,1.0,1.0,1.0,1.0
2021,20058000,Comuna 3,1.0,0.0,1.0,0.0
2021,20058001,Comuna 3,1.0,0.0,1.0,0.0
2105,20058100,Comuna 15,1.0,1.0,0.0,0.0
2105,20058200,Comuna 15,1.0,1.0,0.0,0.0
2007,20058300,Comuna 1,1.0,0.0,0.0,1.0
2007,20058400,Comuna 1,1.0,1.0,0.0,1.0
2028,20058401,Comuna 4,1.0,0.0,0.0,0.0
2091,20058500,Comuna 13,1.0,1.0,1.0,0.0
2091,20058800,Comuna 13,1.0,1.0,1.0,1.0
2091,20058801,Comuna 13,1.0,0.0,0.0,1.0
2028,20058900,Comuna 4,1.0,1.0,0.0,0.0
2091,20059200,Comuna 13,1.0,1.0,0.0,0.0
2105,20059300,Comuna 15,1.0,1.0,0.0,0.0
2084,20059400,Comuna 12,1.0,1.0,0.0,1.0
2084,20059401,Comuna 12,1.0,0.0,1.0,0.0
2028,20059500,Comuna 4,1.0,0.0,1.0,0.0
2028,20059600,Comuna 4,1.0,1.0,0.0,0.0
2105,20059800,Comuna 15,1.0,1.0,0.0,0.0
2084,20059900,Comuna 12,1.0,1.0,0.0,0.0
2028,20060000,Comuna 4,1.0,1.0,1.0,1.0
2028,20060100,Comuna 4,1.0,1.0,0.0,0.0
2014,20060200,Comuna 2,1.0,0.0,0.0,1.0
2021,20060300,Comuna 3,1.0,0.0,0.0,0.0
2021,20060500,Comuna 3,1.0,1.0,1.0,1.0
2028,20060600,Comuna 4,1.0,0.0,1.0,0.0
2007,20060700,Comuna 1,1.0,1.0,0.0,0.0
2049,20061100,Comuna 7,1.0,0.0,0.0,1.0
2049,20061200,Comuna 7,1.0,0.0,0.0,1.0
2049,20061300,Comuna 7,1.0,1.0,1.0,1.0
2084,20061400,Comuna 12,1.0,1.0,1.0,0.0
2105,20061500,Comuna 15,1.0,1.0,0.0,0.0
2049,20061600,Comuna 7,1.0,1.0,1.0,0.0
2007,20061700,Comuna 1,1.0,0.0,1.0,0.0
2028,20061703,Comuna 4,1.0,0.0,1.0,0.0
2028,20061704,Comuna 4,1.0,0.0,1.0,0.0
2077,20061800,Comuna 11,1.0,1.0,0.0,0.0
2084,20061900,Comuna 12,1.0,1.0,0.0,0.0
2028,20062000,Comuna 4,1.0,1.0,1.0,1.0
2028,20062100,Comuna 4,1.0,0.0,1.0,0.0
2091,20062200,Comuna 13,1.0,0.0,0.0,1.0
2028,20062300,Comuna 4,1.0,0.0,0.0,1.0
2091,20062400,Comuna 13,1.0,1.0,1.0,1.0
2028,20062600,Comuna 4,,0.0,0.0,0.0
2007,20062800,Comuna 1,1.0,0.0,0.0,1.0
2007,20062900,Comuna 1,1.0,1.0,0.0,0.0
2007,20063000,Comuna 1,1.0,0.0,1.0,0.0
2007,20063100,Comuna 1,1.0,1.0,0.0,0.0
2007,20063200,Comuna 1,1.0,1.0,1.0,0.0
2007,20063300,Comuna 1,1.0,1.0,1.0,1.0
2021,20063500,Comuna 3,1.0,1.0,0.0,0.0
2056,20063700,Comuna 8,1.0,0.0,0.0,1.0
2056,20063800,Comuna 8,1.0,1.0,0.0,0.0
2056,20063900,Comuna 8,1.0,0.0,1.0,0.0
2056,20064100,Comuna 8,1.0,1.0,1.0,1.0
2014,20064200,Comuna 2,1.0,1.0,1.0,0.0
2021,20064300,Comuna 3,1.0,0.0,0.0,1.0
2021,20064400,Comuna 3,1.0,1.0,0.0,0.0
2014,20064500,Comuna 2,1.0,1.0,0.0,0.0
2098,20064600,Comuna 14,1.0,1.0,0.0,0.0
2098,20064700,Comuna 14,1.0,0.0,1.0,0.0
2014,20064800,Comuna 2,1.0,1.0,0.0,0.0
2056,20064900,Comuna 8,1.0,0.0,0.0,1.0
2007,20065000,Comuna 1,1.0,1.0,0.0,1.0
2105,20065100,Comuna 5,,0.0,0.0,0.0
2021,20065200,Comuna 3,1.0,0.0,0.0,1.0
2105,20065300,Comuna 15,1.0,1.0,1.0,1.0
2028,20065400,Comuna 4,1.0,1.0,0.0,0.0
2105,20065500,Comuna 5,1.0,1.0,1.0,1.0
2105,20065600,Comuna 5,1.0,1.0,0.0,0.0
2105,20065800,Comuna 5,1.0,1.0,1.0,1.0
2021,20065900,Comuna 3,1.0,1.0,0.0,0.0
2105,20066000,Comuna 5,1.0,1.0,0.0,0.0
2105,20066100,Comuna 5,1.0,1.0,0.0,0.0
2070,20066200,Comuna 10,1.0,1.0,0.0,0.0
2063,20066300,Comuna 9,1.0,1.0,1.0,1.0
2070,20066400,Comuna 10,1.0,1.0,1.0,1.0
2056,20066600,Comuna 8,1.0,0.0,1.0,0.0
2056,20066700,Comuna 8,1.0,1.0,0.0,0.0
2056,20066800,Comuna 8,1.0,1.0,1.0,1.0
2056,20066900,Comuna 8,1.0,1.0,0.0,0.0
2014,20067000,Comuna 2,1.0,1.0,1.0,0.0
2056,20067200,Comuna 8,1.0,0.0,0.0,1.0
2056,20067201,Comuna 8,1.0,1.0,1.0,0.0
2014,20067300,Comuna 2,1.0,1.0,1.0,1.0
2084,20067400,Comuna 12,1.0,1.0,1.0,1.0
2014,20067500,Comuna 2,1.0,1.0,1.0,1.0
2028,20067600,Comuna 4,1.0,1.0,1.0,1.0
2070,20067700,Comuna 10,1.0,1.0,1.0,1.0
2070,20067800,Comuna 10,1.0,1.0,0.0,0.0
2070,20068000,Comuna 10,1.0,0.0,0.0,1.0
2070,20068100,Comuna 10,1.0,1.0,0.0,0.0
2070,20068300,Comuna 10,1.0,1.0,1.0,1.0
2070,20068400,Comuna 10,1.0,1.0,1.0,1.0
2105,20068500,Comuna 5,1.0,1.0,1.0,1.0
2105,20068600,Comuna 15,1.0,1.0,1.0,1.0
2105,20068700,Comuna 15,1.0,1.0,0.0,0.0
2105,20068900,Comuna 15,1.0,1.0,0.0,0.0
2021,20069000,Comuna 3,1.0,1.0,1.0,1.0
2021,20069100,Comuna 3,1.0,1.0,1.0,1.0
2021,20069200,Comuna 3,1.0,0.0,0.0,0.0
2070,20069400,Comuna 10,1.0,1.0,0.0,0.0
2070,20069500,Comuna 10,1.0,0.0,1.0,0.0
2070,20069502,Comuna 10,1.0,0.0,1.0,0.0
2070,20069504,Comuna 10,1.0,0.0,1.0,0.0
2014,20069600,Comuna 2,1.0,1.0,1.0,1.0
2070,20069700,Comuna 10,,0.0,0.0,0.0
2056,20069800,Comuna 8,,0.0,0.0,0.0
2014,20069900,Comuna 2,1.0,1.0,1.0,1.0
2014,20070000,Comuna 2,1.0,1.0,1.0,1.0
2056,20070100,Comuna 8,1.0,1.0,0.0,0.0
2028,20070200,Comuna 4,1.0,0.0,1.0,0.0
2056,20070300,Comuna 8,1.0,0.0,1.0,0.0
2007,20070400,Comuna 1,1.0,0.0,0.0,0.0
2056,20070500,Comuna 8,1.0,1.0,0.0,0.0
2084,20070600,Comuna 12,1.0,0.0,1.0,0.0
2084,20070601,Comuna 12,1.0,0.0,1.0,0.0
2084,20070602,Comuna 12,1.0,0.0,1.0,0.0
2084,20070603,Comuna 12,1.0,0.0,1.0,0.0
2084,20070700,Comuna 12,1.0,1.0,0.0,0.0
2098,20070800,Comuna 14,1.0,1.0,1.0,1.0
2098,20070900,Comuna 14,1.0,0.0,1.0,0.0
2098,20071000,Comuna 14,1.0,1.0,0.0,0.0
2056,20071100,Comuna 8,1.0,1.0,0.0,0.0
2014,20071300,Comuna 2,1.0,0.0,1.0,0.0
2014,20071302,Comuna 2,1.0,0.0,1.0,0.0
2014,20071303,Comuna 2,1.0,0.0,1.0,0.0
2098,20071400,Comuna 14,1.0,1.0,0.0,0.0
2014,20071500,Comuna 2,1.0,0.0,0.0,0.0
2098,20071600,Comuna 14,1.0,1.0,1.0,1.0
2098,20071700,Comuna 14,1.0,1.0,1.0,1.0
2098,20071800,Comuna 14,1.0,1.0,1.0,1.0
2021,20072000,Comuna 3,1.0,0.0,0.0,0.0
2014,20072100,Comuna 2,1.0,1.0,1.0,1.0
2070,20072200,Comuna 10,,0.0,0.0,0.0
2070,20072300,Comuna 10,1.0,1.0,1.0,1.0
2084,20072400,Comuna 12,1.0,0.0,0.0,1.0
2084,20072600,Comuna 12,1.0,1.0,0.0,0.0
2105,20072700,Comuna 15,1.0,1.0,0.0,0.0
2105,20072800,Comuna 15,1.0,0.0,0.0,1.0
2105,20072801,Comuna 15,1.0,1.0,0.0,0.0
2105,20072802,Comuna 15,1.0,0.0,1.0,0.0
2098,20072900,Comuna 14,1.0,1.0,1.0,1.0
2098,20073000,Comuna 14,1.0,1.0,0.0,0.0
2098,20073100,Comuna 14,1.0,1.0,0.0,0.0
2105,20073200,Comuna 15,,0.0,0.0,0.0
2098,20073300,Comuna 14,1.0,1.0,1.0,1.0
2105,20073500,Comuna 15,1.0,1.0,0.0,0.0
2056,20073600,Comuna 8,1.0,1.0,0.0,0.0
2063,20073601,Comuna 9,1.0,0.0,1.0,0.0
2063,20073700,Comuna 9,1.0,0.0,1.0,0.0
2063,20073701,Comuna 9,1.0,0.0,1.0,0.0
2063,20073702,Comuna 9,1.0,0.0,1.0,0.0
2063,20073703,Comuna 9,1.0,0.0,1.0,0.0
2063,20073800,Comuna 9,1.0,1.0,1.0,1.0
2098,20073900,Comuna 14,1.0,0.0,0.0,1.0
2098,20073901,Comuna 14,1.0,1.0,1.0,0.0
2098,20074000,Comuna 14,1.0,1.0,1.0,1.0
2021,20074100,Comuna 3,1.0,1.0,1.0,0.0
2098,20074300,Comuna 14,1.0,1.0,0.0,0.0
2014,20074400,Comuna 2,1.0,0.0,0.0,1.0
2070,20074500,Comuna 10,1.0,1.0,0.0,0.0
2070,20074600,Comuna 10,1.0,0.0,0.0,1.0
2014,20074700,Comuna 2,1.0,1.0,1.0,1.0
2007,20074800,Comuna 1,1.0,1.0,1.0,1.0
2007,20074900,Comuna 1,1.0,1.0,1.0,1.0
2070,20075000,Comuna 10,,0.0,0.0,0.0
2070,20075100,Comuna 10,1.0,1.0,0.0,0.0
2007,20075200,Comuna 1,,0.0,0.0,0.0
2042,20075300,Comuna 6,1.0,1.0,1.0,1.0
2042,20075500,Comuna 6,1.0,0.0,0.0,1.0
2042,20075600,Comuna 6,1.0,0.0,0.0,1.0
2084,20075700,Comuna 12,1.0,0.0,1.0,0.0
2105,20075800,Comuna 15,1.0,1.0,0.0,0.0
2063,20076000,Comuna 9,1.0,1.0,0.0,0.0
2070,20076100,Comuna 10,1.0,1.0,0.0,0.0
2063,20076200,Comuna 9,1.0,1.0,0.0,0.0
2063,20076300,Comuna 9,1.0,1.0,0.0,0.0
2042,20076500,Comuna 6,1.0,1.0,0.0,0.0
2105,20076600,Comuna 5,1.0,1.0,1.0,0.0
2042,20076700,Comuna 6,1.0,0.0,0.0,1.0
2042,20076701,Comuna 6,1.0,1.0,1.0,0.0
2007,20076800,Comuna 1,1.0,1.0,1.0,1.0
2007,20076900,Comuna 1,1.0,1.0,1.0,0.0
2028,20077000,Comuna 4,,0.0,0.0,0.0
2007,20077100,Comuna 1,,0.0,0.0,0.0
2028,20077200,Comuna 4,1.0,1.0,0.0,0.0
2070,20077400,Comuna 10,1.0,1.0,0.0,0.0
2070,20077500,Comuna 10,1.0,1.0,0.0,0.0
2070,20077600,Comuna 10,1.0,1.0,1.0,1.0
2070,20077800,Comuna 10,1.0,1.0,0.0,0.0
2070,20077900,Comuna 10,1.0,0.0,0.0,1.0
2063,20078000,Comuna 9,1.0,1.0,0.0,0.0
2070,20078100,Comuna 10,1.0,1.0,1.0,1.0
2084,20078300,Comuna 12,1.0,1.0,1.0,1.0
2084,20078400,Comuna 12,1.0,1.0,0.0,0.0
2084,20078500,Comuna 12,1.0,1.0,1.0,1.0
2049,20078600,Comuna 7,1.0,1.0,0.0,0.0
2098,20078700,Comuna 14,,0.0,0.0,0.0
2007,20078900,Comuna 1,1.0,1.0,1.0,0.0
2007,20079000,Comuna 1,1.0,0.0,1.0,0.0
2007,20079100,Comuna 1,1.0,1.0,0.0,0.0
2028,20079300,Comuna 4,,0.0,0.0,0.0
2007,20079400,Comuna 1,1.0,1.0,0.0,0.0
2007,20079500,Comuna 1,1.0,0.0,0.0,0.0
2070,20079700,Comuna 10,1.0,0.0,1.0,0.0
2091,20079900,Comuna 13,1.0,1.0,0.0,0.0
2098,20080000,Comuna 14,1.0,0.0,1.0,0.0
2091,20080001,Comuna 13,1.0,0.0,1.0,0.0
2098,20080002,Comuna 14,1.0,0.0,1.0,0.0
2098,20080300,Comuna 14,1.0,0.0,1.0,0.0
2091,20080500,Comuna 13,1.0,1.0,0.0,0.0
2098,20080800,Comuna 14,1.0,0.0,0.0,1.0
2098,20080900,Comuna 14,1.0,1.0,0.0,0.0
2098,20081000,Comuna 14,1.0,0.0,1.0,0.0
2098,20081100,Comuna 14,1.0,1.0,0.0,0.0
2098,20081300,Comuna 14,1.0,1.0,0.0,0.0
2098,20081400,Comuna 14,1.0,1.0,0.0,0.0
2021,20081600,Comuna 3,1.0,0.0,1.0,0.0
2021,20081800,Comuna 3,1.0,1.0,0.0,0.0
2049,20082000,Comuna 7,1.0,1.0,0.0,0.0
2084,20082200,Comuna 12,1.0,1.0,1.0,1.0
2084,20082300,Comuna 12,1.0,1.0,1.0,1.0
2084,20082400,Comuna 12,1.0,1.0,0.0,0.0
2084,20082500,Comuna 12,1.0,0.0,0.0,1.0
2084,20082600,Comuna 12,1.0,1.0,0.0,0.0
2042,20082800,Comuna 6,1.0,1.0,1.0,1.0
2049,20082900,Comuna 7,1.0,1.0,0.0,0.0
2049,20083000,Comuna 7,1.0,1.0,0.0,0.0
2049,20083100,Comuna 7,1.0,1.0,0.0,0.0
2049,20083200,Comuna 7,1.0,1.0,1.0,0.0
2049,20083300,Comuna 7,1.0,1.0,1.0,1.0
2049,20083400,Comuna 7,1.0,1.0,1.0,1.0
2098,20083500,Comuna 14,1.0,0.0,0.0,1.0
2028,20083800,Comuna 4,1.0,0.0,0.0,1.0
2021,20083900,Comuna 3,1.0,0.0,0.0,1.0
2021,20084000,Comuna 3,1.0,0.0,0.0,1.0
2028,20084300,Comuna 4,1.0,0.0,0.0,1.0
2084,20084500,Comuna 12,1.0,1.0,1.0,1.0
2049,20084600,Comuna 7,1.0,1.0,0.0,0.0
2049,20084800,Comuna 7,1.0,0.0,1.0,0.0
2077,20084801,Comuna 11,1.0,0.0,1.0,0.0
2077,20084802,Comuna 11,1.0,0.0,1.0,0.0
2049,20084804,Comuna 7,1.0,0.0,1.0,0.0
2077,20084900,Comuna 11,1.0,0.0,0.0,1.0
2077,20085000,Comuna 11,1.0,1.0,0.0,0.0
2077,20085100,Comuna 11,,0.0,0.0,0.0
2105,20085200,Comuna 5,1.0,0.0,0.0,0.0
2105,20085400,Comuna 5,1.0,0.0,0.0,0.0
2105,20085500,Comuna 5,1.0,1.0,1.0,1.0
2077,20085600,Comuna 11,1.0,1.0,1.0,0.0
2077,20085800,Comuna 11,,0.0,0.0,0.0
2077,20085900,Comuna 11,1.0,0.0,0.0,1.0
2077,20086000,Comuna 11,1.0,1.0,1.0,1.0
2077,20086200,Comuna 11,1.0,1.0,0.0,1.0
2021,20086400,Comuna 3,1.0,1.0,0.0,0.0
2021,20086500,Comuna 3,1.0,0.0,0.0,1.0
2021,20086600,Comuna 3,1.0,1.0,1.0,1.0
2007,20086700,Comuna 1,1.0,0.0,0.0,1.0
2014,20086800,Comuna 2,1.0,0.0,0.0,1.0
2014,20086801,Comuna 2,1.0,1.0,1.0,0.0
2007,20086900,Comuna 1,1.0,1.0,0.0,0.0
2007,20087000,Comuna 1,1.0,0.0,0.0,0.0
2042,20087100,Comuna 6,1.0,0.0,0.0,1.0
2042,20087200,Comuna 6,1.0,0.0,1.0,0.0
2042,20087201,Comuna 6,1.0,0.0,1.0,0.0
2105,20087202,Comuna 5,1.0,0.0,1.0,0.0
2042,20087300,Comuna 6,1.0,1.0,1.0,1.0
2105,20087400,Comuna 15,1.0,1.0,0.0,0.0
2056,20087500,Comuna 8,1.0,1.0,1.0,0.0
2056,20087501,Comuna 8,1.0,0.0,0.0,1.0
2042,20087600,Comuna 6,1.0,0.0,0.0,1.0
2042,20087700,Comuna 6,1.0,1.0,0.0,0.0
2077,20087800,Comuna 11,1.0,1.0,0.0,0.0
2105,20087900,Comuna 5,1.0,0.0,1.0,0.0
2105,20087902,Comuna 15,1.0,0.0,1.0,0.0
2042,20087903,Comuna 6,1.0,0.0,1.0,0.0
2042,20088000,Comuna 6,1.0,1.0,0.0,0.0
2105,20088100,Comuna 15,1.0,1.0,0.0,0.0
2042,20088200,Comuna 6,1.0,1.0,0.0,0.0
2042,20088300,Comuna 6,1.0,0.0,0.0,1.0
2049,20088400,Comuna 7,1.0,1.0,0.0,0.0
2042,20088500,Comuna 6,1.0,1.0,1.0,1.0
2042,20088600,Comuna 6,1.0,1.0,1.0,1.0
2105,20088700,Comuna 15,1.0,1.0,0.0,0.0
2021,20088800,Comuna 3,1.0,1.0,0.0,0.0
2105,20088900,Comuna 5,1.0,0.0,1.0,0.0
2021,20089000,Comuna 3,1.0,0.0,0.0,0.0
2070,20089100,Comuna 10,1.0,1.0,1.0,0.0
2077,20089200,Comuna 11,1.0,1.0,0.0,0.0
2077,20089300,Comuna 11,1.0,1.0,0.0,0.0
2070,20089400,Comuna 10,1.0,1.0,0.0,0.0
2077,20089500,Comuna 11,1.0,1.0,0.0,0.0
2077,20089501,Comuna 11,1.0,0.0,1.0,0.0
2077,20089502,Comuna 11,1.0,0.0,0.0,1.0
2084,20089600,Comuna 12,1.0,1.0,0.0,0.0
2084,20089700,Comuna 12,1.0,1.0,1.0,1.0
2077,20089800,Comuna 11,1.0,1.0,0.0,0.0
2077,20089900,Comuna 11,1.0,1.0,1.0,0.0
2077,20089901,Comuna 11,1.0,0.0,0.0,1.0
2105,20090100,Comuna 5,1.0,0.0,1.0,0.0
2105,20090200,Comuna 5,1.0,1.0,0.0,0.0
2077,20090300,Comuna 11,1.0,0.0,0.0,1.0
2077,20090400,Comuna 11,1.0,1.0,1.0,1.0
2077,20090500,Comuna 11,,0.0,0.0,0.0
2049,20090600,Comuna 7,1.0,1.0,0.0,0.0
2049,20090700,Comuna 7,1.0,1.0,0.0,0.0
2049,20090900,Comuna 7,1.0,0.0,1.0,0.0
2042,20091000,Comuna 6,1.0,1.0,1.0,1.0
2063,20091100,Comuna 9,1.0,0.0,0.0,1.0
2098,20091200,Comuna 14,1.0,1.0,1.0,1.0
2014,20091400,Comuna 2,1.0,1.0,1.0,0.0
2098,20091600,Comuna 14,1.0,1.0,1.0,0.0
2098,20091800,Comuna 14,1.0,1.0,1.0,1.0
2014,20092000,Comuna 2,1.0,0.0,0.0,1.0
2014,20092100,Comuna 2,1.0,1.0,1.0,0.0
2014,20092200,Comuna 2,1.0,1.0,0.0,0.0
2014,20092201,Comuna 2,1.0,0.0,1.0,0.0
2014,20092202,Comuna 2,1.0,0.0,0.0,1.0
2042,20092500,Comuna 6,1.0,1.0,1.0,0.0
2042,20092501,Comuna 6,1.0,0.0,0.0,1.0
2098,20092600,Comuna 14,1.0,1.0,1.0,1.0
2063,20092700,Comuna 9,1.0,1.0,0.0,0.0
2063,20092800,Comuna 9,1.0,1.0,0.0,0.0
2063,20092900,Comuna 9,1.0,1.0,0.0,0.0
2063,20093000,Comuna 9,1.0,0.0,0.0,1.0
2063,20093001,Comuna 9,1.0,0.0,0.0,1.0
2063,20093100,Comuna 9,1.0,0.0,1.0,0.0
2063,20093101,Comuna 9,1.0,0.0,1.0,0.0
2063,20093102,Comuna 9,1.0,0.0,1.0,0.0
2070,20093103,Comuna 10,1.0,0.0,1.0,0.0
2063,20093105,Comuna 9,1.0,0.0,1.0,0.0
2063,20093200,Comuna 9,1.0,1.0,0.0,0.0
2070,20093300,Comuna 10,1.0,1.0,0.0,0.0
2063,20093400,Comuna 9,1.0,1.0,0.0,0.0
2063,20093500,Comuna 9,1.0,1.0,0.0,0.0
2077,20093600,Comuna 11,1.0,1.0,0.0,0.0
2105,20093700,Comuna 5,,0.0,0.0,0.0
2063,20093800,Comuna 9,1.0,1.0,0.0,0.0
2077,20093900,Comuna 11,1.0,0.0,0.0,1.0
2105,20094000,Comuna 5,1.0,1.0,1.0,0.0
2063,20094100,Comuna 9,1.0,1.0,0.0,0.0
2063,20094200,Comuna 9,1.0,0.0,0.0,1.0
2063,20094300,Comuna 9,1.0,0.0,1.0,0.0
2056,20094301,Comuna 8,1.0,1.0,0.0,0.0
2063,20094302,Comuna 9,1.0,0.0,0.0,1.0
2063,20094400,Comuna 9,1.0,0.0,0.0,1.0
2063,20094500,Comuna 9,1.0,1.0,1.0,1.0
2063,20094700,Comuna 9,1.0,1.0,0.0,0.0
2063,20094800,Comuna 9,1.0,1.0,1.0,0.0
2098,20094900,Comuna 14,1.0,1.0,1.0,1.0
2098,20095000,Comuna 14,1.0,0.0,0.0,1.0
2098,20095100,Comuna 14,1.0,1.0,1.0,1.0
2098,20095200,Comuna 14,,0.0,0.0,0.0
2091,20095300,Comuna 13,1.0,0.0,1.0,0.0
2098,20095400,Comuna 14,1.0,0.0,1.0,0.0
2105,20095401,Comuna 15,1.0,0.0,1.0,0.0
2105,20095402,Comuna 15,1.0,0.0,1.0,0.0
2021,20095500,Comuna 3,1.0,1.0,1.0,1.0
2021,20095600,Comuna 3,1.0,1.0,1.0,1.0
2014,20095700,Comuna 2,1.0,0.0,0.0,1.0
2021,20095800,Comuna 3,1.0,0.0,0.0,1.0
2049,20095900,Comuna 7,1.0,1.0,1.0,1.0
2070,20096000,Comuna 10,1.0,1.0,1.0,1.0
2070,20096100,Comuna 10,1.0,1.0,0.0,0.0
2077,20096200,Comuna 11,1.0,1.0,1.0,1.0
2007,20096300,Comuna 1,,0.0,0.0,0.0
2063,20096301,Comuna 9,,0.0,0.0,0.0
2049,20096302,Comuna 7,,0.0,0.0,0.0
2007,20096500,Comuna 1,,0.0,0.0,0.0
2077,20096600,Comuna 11,1.0,1.0,1.0,1.0
2077,20096700,Comuna 11,1.0,0.0,0.0,1.0
2077,20096701,Comuna 11,1.0,1.0,1.0,0.0
2077,20096800,Comuna 11,1.0,1.0,1.0,1.0
2105,20096900,Comuna 15,1.0,0.0,0.0,0.0
2077,20097000,Comuna 11,1.0,1.0,0.0,0.0
2077,20097100,Comuna 11,1.0,1.0,0.0,0.0
2105,20097200,Comuna 5,1.0,1.0,0.0,0.0
2105,20097300,Comuna 5,1.0,0.0,0.0,1.0
2105,20097400,Comuna 5,1.0,1.0,1.0,1.0
2105,20097500,Comuna 5,1.0,0.0,1.0,0.0
2105,20097501,Comuna 5,1.0,0.0,1.0,0.0
2105,20097503,Comuna 5,1.0,0.0,1.0,0.0
2098,20097600,Comuna 14,1.0,1.0,1.0,1.0
2091,20097700,Comuna 13,1.0,1.0,1.0,0.0
2098,20097701,Comuna 14,1.0,0.0,0.0,1.0
2098,20097800,Comuna 14,1.0,1.0,1.0,1.0
2098,20097900,Comuna 14,1.0,1.0,0.0,0.0
2098,20098200,Comuna 14,1.0,1.0,0.0,0.0
2077,20098300,Comuna 11,1.0,1.0,1.0,1.0
2084,20098400,Comuna 12,1.0,1.0,0.0,0.0
2084,20098500,Comuna 12,1.0,0.0,0.0,1.0
2084,20098600,Comuna 12,1.0,0.0,0.0,1.0
2084,20098700,Comuna 12,1.0,1.0,0.0,0.0
2084,20098800,Comuna 12,1.0,0.0,1.0,0.0
2084,20098900,Comuna 12,1.0,1.0,1.0,0.0
2084,20099000,Comuna 12,1.0,1.0,1.0,1.0
2105,20099100,Comuna 15,1.0,1.0,0.0,0.0
2084,20099200,Comuna 12,1.0,0.0,1.0,0.0
2084,20099300,Comuna 12,,0.0,0.0,0.0
2084,20099400,Comuna 12,1.0,1.0,0.0,0.0
2084,20099600,Comuna 12,1.0,1.0,0.0,0.0
2105,20099700,Comuna 5,1.0,1.0,1.0,1.0
2105,20099800,Comuna 5,1.0,1.0,1.0,1.0
2091,20099900,Comuna 13,1.0,1.0,1.0,1.0
2098,20100000,Comuna 14,1.0,1.0,0.0,0.0
2098,20100100,Comuna 14,1.0,0.0,1.0,0.0
2077,20100400,Comuna 11,1.0,1.0,1.0,1.0
2077,20100500,Comuna 11,1.0,1.0,0.0,0.0
2077,20100600,Comuna 11,,0.0,0.0,0.0
2049,20100700,Comuna 7,1.0,1.0,0.0,0.0
2077,20100800,Comuna 11,1.0,1.0,0.0,0.0
2105,20100900,Comuna 15,1.0,1.0,0.0,0.0
2105,20101000,Comuna 15,1.0,0.0,0.0,1.0
2105,20101100,Comuna 15,1.0,0.0,0.0,1.0
2084,20101200,Comuna 12,,0.0,0.0,0.0
2084,20101300,Comuna 12,1.0,1.0,0.0,0.0
2084,20101400,Comuna 12,1.0,1.0,0.0,0.0
2021,20101600,Comuna 3,,0.0,0.0,0.0
2098,20101700,Comuna 14,1.0,0.0,0.0,0.0
2091,20101900,Comuna 13,1.0,0.0,0.0,0.0
2098,20102100,Comuna 14,1.0,0.0,0.0,0.0
2084,20102400,Comuna 12,1.0,0.0,1.0,0.0
2084,20102500,Comuna 12,1.0,1.0,0.0,0.0
2042,20102600,Comuna 6,1.0,1.0,0.0,0.0
2042,20102700,Comuna 6,1.0,1.0,0.0,0.0
2049,20102900,Comuna 7,1.0,0.0,1.0,0.0
2077,20103000,Comuna 11,1.0,1.0,0.0,0.0
2049,20103100,Comuna 7,,0.0,0.0,0.0
2077,20103300,Comuna 11,,0.0,0.0,0.0
2098,20103600,Comuna 14,1.0,1.0,0.0,0.0
2105,20103800,Comuna 15,1.0,0.0,0.0,1.0
2098,20103900,Comuna 14,,0.0,0.0,0.0
