id_departamento,Rango etario,casos
70028.0,0 a 2,3585.0
70028.0,3 a 5,4264.0
70028.0,6 a 11,9115.0
70028.0,12 a 18,10752.0
70028.0,19 a 29,18391.0
70028.0,30 a 45,25634.0
70028.0,46 a 60,19205.0
70028.0,> 60,23903.0
,,
,,
70035.0,0 a 2,2007.0
70035.0,3 a 5,2312.0
70035.0,6 a 11,4835.0
70035.0,12 a 18,5830.0
70035.0,19 a 29,8350.0
70035.0,30 a 45,9222.0
70035.0,46 a 60,5907.0
70035.0,> 60,5554.0
,,
,,
70042.0,0 a 2,4463.0
70042.0,3 a 5,5416.0
70042.0,6 a 11,11599.0
70042.0,12 a 18,13364.0
70042.0,19 a 29,19062.0
70042.0,30 a 45,22712.0
70042.0,46 a 60,15036.0
70042.0,> 60,12120.0
,,
,,
70049.0,0 a 2,390.0
70049.0,3 a 5,429.0
70049.0,6 a 11,945.0
70049.0,12 a 18,1047.0
70049.0,19 a 29,1478.0
70049.0,30 a 45,2058.0
70049.0,46 a 60,1389.0
70049.0,> 60,1090.0
,,
,,
70056.0,0 a 2,987.0
70056.0,3 a 5,1168.0
70056.0,6 a 11,2384.0
70056.0,12 a 18,2795.0
70056.0,19 a 29,4410.0
70056.0,30 a 45,5345.0
70056.0,46 a 60,4125.0
70056.0,> 60,4055.0
,,
,,
70063.0,0 a 2,566.0
70063.0,3 a 5,729.0
70063.0,6 a 11,1488.0
70063.0,12 a 18,1606.0
70063.0,19 a 29,2508.0
70063.0,30 a 45,2723.0
70063.0,46 a 60,1641.0
70063.0,> 60,1237.0
,,
,,
70070.0,0 a 2,3266.0
70070.0,3 a 5,4016.0
70070.0,6 a 11,8963.0
70070.0,12 a 18,10027.0
70070.0,19 a 29,13155.0
70070.0,30 a 45,16252.0
70070.0,46 a 60,10021.0
70070.0,> 60,7179.0
,,
,,
70077.0,0 a 2,5402.0
70077.0,3 a 5,6557.0
70077.0,6 a 11,14695.0
70077.0,12 a 18,16316.0
70077.0,19 a 29,23289.0
70077.0,30 a 45,30413.0
70077.0,46 a 60,21313.0
70077.0,> 60,18597.0
,,
,,
70084.0,0 a 2,3686.0
70084.0,3 a 5,4713.0
70084.0,6 a 11,10029.0
70084.0,12 a 18,11273.0
70084.0,19 a 29,17361.0
70084.0,30 a 45,22655.0
70084.0,46 a 60,16235.0
70084.0,> 60,15382.0
,,
,,
70091.0,0 a 2,750.0
70091.0,3 a 5,836.0
70091.0,6 a 11,1863.0
70091.0,12 a 18,2020.0
70091.0,19 a 29,2751.0
70091.0,30 a 45,3250.0
70091.0,46 a 60,1899.0
70091.0,> 60,1668.0
,,
,,
70098.0,0 a 2,2460.0
70098.0,3 a 5,3160.0
70098.0,6 a 11,6657.0
70098.0,12 a 18,7378.0
70098.0,19 a 29,10064.0
70098.0,30 a 45,14005.0
70098.0,46 a 60,10037.0
70098.0,> 60,8936.0
,,
,,
70105.0,0 a 2,1279.0
70105.0,3 a 5,1597.0
70105.0,6 a 11,3274.0
70105.0,12 a 18,3883.0
70105.0,19 a 29,5275.0
70105.0,30 a 45,5567.0
70105.0,46 a 60,3484.0
70105.0,> 60,2829.0
,,
,,
70112.0,0 a 2,257.0
70112.0,3 a 5,357.0
70112.0,6 a 11,738.0
70112.0,12 a 18,830.0
70112.0,19 a 29,1274.0
70112.0,30 a 45,1422.0
70112.0,46 a 60,946.0
70112.0,> 60,630.0
,,
,,
70119.0,0 a 2,358.0
70119.0,3 a 5,414.0
70119.0,6 a 11,825.0
70119.0,12 a 18,939.0
70119.0,19 a 29,1528.0
70119.0,30 a 45,1819.0
70119.0,46 a 60,1325.0
70119.0,> 60,1217.0
,,
,,
70126.0,0 a 2,1009.0
70126.0,3 a 5,1285.0
70126.0,6 a 11,2553.0
70126.0,12 a 18,3050.0
70126.0,19 a 29,4150.0
70126.0,30 a 45,4125.0
70126.0,46 a 60,2528.0
70126.0,> 60,2124.0
,,
,,
70133.0,0 a 2,317.0
70133.0,3 a 5,362.0
70133.0,6 a 11,765.0
70133.0,12 a 18,845.0
70133.0,19 a 29,1284.0
70133.0,30 a 45,1477.0
70133.0,46 a 60,919.0
70133.0,> 60,705.0
,,
,,
74007.0,0 a 2,916.0
74007.0,3 a 5,1087.0
74007.0,6 a 11,2327.0
74007.0,12 a 18,2914.0
74007.0,19 a 29,3894.0
74007.0,30 a 45,5235.0
74007.0,46 a 60,3481.0
74007.0,> 60,3799.0
,,
,,
74014.0,0 a 2,184.0
74014.0,3 a 5,260.0
74014.0,6 a 11,561.0
74014.0,12 a 18,635.0
74014.0,19 a 29,836.0
74014.0,30 a 45,1173.0
74014.0,46 a 60,870.0
74014.0,> 60,1056.0
,,
,,
74021.0,0 a 2,544.0
74021.0,3 a 5,636.0
74021.0,6 a 11,1490.0
74021.0,12 a 18,1861.0
74021.0,19 a 29,2822.0
74021.0,30 a 45,3546.0
74021.0,46 a 60,2567.0
74021.0,> 60,2578.0
,,
,,
74028.0,0 a 2,838.0
74028.0,3 a 5,1108.0
74028.0,6 a 11,2353.0
74028.0,12 a 18,3001.0
74028.0,19 a 29,4380.0
74028.0,30 a 45,6127.0
74028.0,46 a 60,4422.0
74028.0,> 60,4293.0
,,
,,
74035.0,0 a 2,5399.0
74035.0,3 a 5,6523.0
74035.0,6 a 11,14672.0
74035.0,12 a 18,17891.0
74035.0,19 a 29,26762.0
74035.0,30 a 45,34449.0
74035.0,46 a 60,23391.0
74035.0,> 60,19584.0
,,
,,
74042.0,0 a 2,577.0
74042.0,3 a 5,706.0
74042.0,6 a 11,1464.0
74042.0,12 a 18,1837.0
74042.0,19 a 29,2587.0
74042.0,30 a 45,3133.0
74042.0,46 a 60,2234.0
74042.0,> 60,1796.0
,,
,,
74049.0,0 a 2,1258.0
74049.0,3 a 5,1567.0
74049.0,6 a 11,3659.0
74049.0,12 a 18,4569.0
74049.0,19 a 29,5878.0
74049.0,30 a 45,9545.0
74049.0,46 a 60,6973.0
74049.0,> 60,6840.0
,,
,,
74056.0,0 a 2,8969.0
74056.0,3 a 5,10712.0
74056.0,6 a 11,24700.0
74056.0,12 a 18,31276.0
74056.0,19 a 29,48235.0
74056.0,30 a 45,61936.0
74056.0,46 a 60,41300.0
74056.0,> 60,33641.0
,,
,,
74063.0,0 a 2,140.0
74063.0,3 a 5,187.0
74063.0,6 a 11,373.0
74063.0,12 a 18,516.0
74063.0,19 a 29,737.0
74063.0,30 a 45,960.0
74063.0,46 a 60,789.0
74063.0,> 60,989.0
,,
,,
78007.0,0 a 2,635.0
78007.0,3 a 5,821.0
78007.0,6 a 11,1663.0
78007.0,12 a 18,1783.0
78007.0,19 a 29,2637.0
78007.0,30 a 45,4045.0
78007.0,46 a 60,2062.0
78007.0,> 60,1389.0
,,
,,
78014.0,0 a 2,4603.0
78014.0,3 a 5,6113.0
78014.0,6 a 11,13790.0
78014.0,12 a 18,15834.0
78014.0,19 a 29,21249.0
78014.0,30 a 45,33537.0
78014.0,46 a 60,19251.0
78014.0,> 60,11889.0
,,
,,
78021.0,0 a 2,4428.0
78021.0,3 a 5,6145.0
78021.0,6 a 11,14016.0
78021.0,12 a 18,16107.0
78021.0,19 a 29,22859.0
78021.0,30 a 45,35645.0
78021.0,46 a 60,22038.0
78021.0,> 60,16071.0
,,
,,
78028.0,0 a 2,849.0
78028.0,3 a 5,1331.0
78028.0,6 a 11,2815.0
78028.0,12 a 18,3093.0
78028.0,19 a 29,3790.0
78028.0,30 a 45,7527.0
78028.0,46 a 60,3905.0
78028.0,> 60,2074.0
,,
,,
78035.0,0 a 2,546.0
78035.0,3 a 5,752.0
78035.0,6 a 11,1375.0
78035.0,12 a 18,1415.0
78035.0,19 a 29,2145.0
78035.0,30 a 45,3403.0
78035.0,46 a 60,1788.0
78035.0,> 60,1160.0
,,
,,
78042.0,0 a 2,485.0
78042.0,3 a 5,625.0
78042.0,6 a 11,1489.0
78042.0,12 a 18,1574.0
78042.0,19 a 29,2280.0
78042.0,30 a 45,3295.0
78042.0,46 a 60,1879.0
78042.0,> 60,1201.0
,,
,,
78049.0,0 a 2,232.0
78049.0,3 a 5,353.0
78049.0,6 a 11,744.0
78049.0,12 a 18,783.0
78049.0,19 a 29,1063.0
78049.0,30 a 45,1651.0
78049.0,46 a 60,898.0
78049.0,> 60,547.0
,,
,,
82007.0,0 a 2,1629.0
82007.0,3 a 5,1968.0
82007.0,6 a 11,4246.0
82007.0,12 a 18,4950.0
82007.0,19 a 29,7620.0
82007.0,30 a 45,11441.0
82007.0,46 a 60,8064.0
82007.0,> 60,8626.0
,,
,,
82014.0,0 a 2,2781.0
82014.0,3 a 5,3185.0
82014.0,6 a 11,7096.0
82014.0,12 a 18,8306.0
82014.0,19 a 29,12515.0
82014.0,30 a 45,20406.0
82014.0,46 a 60,14368.0
82014.0,> 60,17604.0
,,
,,
82021.0,0 a 2,6750.0
82021.0,3 a 5,8342.0
82021.0,6 a 11,17526.0
82021.0,12 a 18,20504.0
82021.0,19 a 29,31147.0
82021.0,30 a 45,45448.0
82021.0,46 a 60,30478.0
82021.0,> 60,29269.0
,,
,,
82028.0,0 a 2,3114.0
82028.0,3 a 5,3679.0
82028.0,6 a 11,8043.0
82028.0,12 a 18,9828.0
82028.0,19 a 29,14305.0
82028.0,30 a 45,21238.0
82028.0,46 a 60,15626.0
82028.0,> 60,17167.0
,,
,,
82035.0,0 a 2,1130.0
82035.0,3 a 5,1219.0
82035.0,6 a 11,2543.0
82035.0,12 a 18,2615.0
82035.0,19 a 29,4878.0
82035.0,30 a 45,5738.0
82035.0,46 a 60,3464.0
82035.0,> 60,3266.0
,,
,,
82042.0,0 a 2,6703.0
82042.0,3 a 5,8181.0
82042.0,6 a 11,17783.0
82042.0,12 a 18,20506.0
82042.0,19 a 29,30736.0
82042.0,30 a 45,45489.0
82042.0,46 a 60,33753.0
82042.0,> 60,37304.0
,,
,,
82049.0,0 a 2,7795.0
82049.0,3 a 5,9407.0
82049.0,6 a 11,19144.0
82049.0,12 a 18,22348.0
82049.0,19 a 29,34808.0
82049.0,30 a 45,45663.0
82049.0,46 a 60,30419.0
82049.0,> 60,27949.0
,,
,,
82056.0,0 a 2,2604.0
82056.0,3 a 5,3138.0
82056.0,6 a 11,6722.0
82056.0,12 a 18,7235.0
82056.0,19 a 29,10724.0
82056.0,30 a 45,17353.0
82056.0,46 a 60,12065.0
82056.0,> 60,13795.0
,,
,,
82063.0,0 a 2,18846.0
82063.0,3 a 5,24091.0
82063.0,6 a 11,51558.0
82063.0,12 a 18,59938.0
82063.0,19 a 29,98855.0
82063.0,30 a 45,136884.0
82063.0,46 a 60,90315.0
82063.0,> 60,87772.0
,,
,,
82070.0,0 a 2,3858.0
82070.0,3 a 5,4661.0
82070.0,6 a 11,10020.0
82070.0,12 a 18,11909.0
82070.0,19 a 29,19155.0
82070.0,30 a 45,27582.0
82070.0,46 a 60,18737.0
82070.0,> 60,18808.0
,,
,,
82077.0,0 a 2,1256.0
82077.0,3 a 5,1464.0
82077.0,6 a 11,3104.0
82077.0,12 a 18,3817.0
82077.0,19 a 29,5551.0
82077.0,30 a 45,7082.0
82077.0,46 a 60,4807.0
82077.0,> 60,3861.0
,,
,,
82084.0,0 a 2,44165.0
82084.0,3 a 5,53739.0
82084.0,6 a 11,117871.0
82084.0,12 a 18,130364.0
82084.0,19 a 29,220652.0
82084.0,30 a 45,331669.0
82084.0,46 a 60,216354.0
82084.0,> 60,223144.0
,,
,,
82091.0,0 a 2,2631.0
82091.0,3 a 5,3275.0
82091.0,6 a 11,7064.0
82091.0,12 a 18,8200.0
82091.0,19 a 29,11812.0
82091.0,30 a 45,16405.0
82091.0,46 a 60,11632.0
82091.0,> 60,11574.0
,,
,,
82098.0,0 a 2,1454.0
82098.0,3 a 5,1622.0
82098.0,6 a 11,3454.0
82098.0,12 a 18,3561.0
82098.0,19 a 29,6189.0
82098.0,30 a 45,7522.0
82098.0,46 a 60,4798.0
82098.0,> 60,4580.0
,,
,,
82105.0,0 a 2,2940.0
82105.0,3 a 5,3767.0
82105.0,6 a 11,7813.0
82105.0,12 a 18,8888.0
82105.0,19 a 29,13740.0
82105.0,30 a 45,19225.0
82105.0,46 a 60,13915.0
82105.0,> 60,14329.0
,,
,,
82112.0,0 a 2,1714.0
82112.0,3 a 5,2052.0
82112.0,6 a 11,4407.0
82112.0,12 a 18,4999.0
82112.0,19 a 29,7683.0
82112.0,30 a 45,10619.0
82112.0,46 a 60,7347.0
82112.0,> 60,7665.0
,,
,,
82119.0,0 a 2,7289.0
82119.0,3 a 5,9067.0
82119.0,6 a 11,19715.0
82119.0,12 a 18,20824.0
82119.0,19 a 29,29592.0
82119.0,30 a 45,49253.0
82119.0,46 a 60,30110.0
82119.0,> 60,27936.0
,,
,,
82126.0,0 a 2,2333.0
82126.0,3 a 5,2844.0
82126.0,6 a 11,6077.0
82126.0,12 a 18,6928.0
82126.0,19 a 29,10102.0
82126.0,30 a 45,15446.0
82126.0,46 a 60,11302.0
82126.0,> 60,12267.0
,,
,,
82133.0,0 a 2,2213.0
82133.0,3 a 5,2772.0
82133.0,6 a 11,5622.0
82133.0,12 a 18,6460.0
82133.0,19 a 29,9982.0
82133.0,30 a 45,12241.0
82133.0,46 a 60,8434.0
82133.0,> 60,7739.0
,,
,,
86007.0,0 a 2,370.0
86007.0,3 a 5,434.0
86007.0,6 a 11,908.0
86007.0,12 a 18,1097.0
86007.0,19 a 29,1697.0
86007.0,30 a 45,2026.0
86007.0,46 a 60,1250.0
86007.0,> 60,1177.0
,,
,,
86014.0,0 a 2,1114.0
86014.0,3 a 5,1184.0
86014.0,6 a 11,2442.0
86014.0,12 a 18,2781.0
86014.0,19 a 29,4157.0
86014.0,30 a 45,4196.0
86014.0,46 a 60,2413.0
86014.0,> 60,1817.0
,,
,,
86021.0,0 a 2,698.0
86021.0,3 a 5,822.0
86021.0,6 a 11,1820.0
86021.0,12 a 18,2228.0
86021.0,19 a 29,2856.0
86021.0,30 a 45,3013.0
86021.0,46 a 60,1744.0
86021.0,> 60,1713.0
,,
,,
86028.0,0 a 2,1277.0
86028.0,3 a 5,1481.0
86028.0,6 a 11,3000.0
86028.0,12 a 18,3758.0
86028.0,19 a 29,5068.0
86028.0,30 a 45,5152.0
86028.0,46 a 60,3090.0
86028.0,> 60,2636.0
,,
,,
86035.0,0 a 2,7054.0
86035.0,3 a 5,9064.0
86035.0,6 a 11,18598.0
86035.0,12 a 18,20112.0
86035.0,19 a 29,32608.0
86035.0,30 a 45,39517.0
86035.0,46 a 60,23420.0
86035.0,> 60,20028.0
,,
,,
86042.0,0 a 2,448.0
86042.0,3 a 5,585.0
86042.0,6 a 11,1115.0
86042.0,12 a 18,1252.0
86042.0,19 a 29,2082.0
86042.0,30 a 45,2588.0
86042.0,46 a 60,1536.0
86042.0,> 60,1203.0
,,
,,
86049.0,0 a 2,11212.0
86049.0,3 a 5,15140.0
86049.0,6 a 11,31921.0
86049.0,12 a 18,35687.0
86049.0,19 a 29,62757.0
86049.0,30 a 45,79700.0
86049.0,46 a 60,50830.0
86049.0,> 60,41577.0
,,
,,
86056.0,0 a 2,1784.0
86056.0,3 a 5,2124.0
86056.0,6 a 11,4205.0
86056.0,12 a 18,5128.0
86056.0,19 a 29,7161.0
86056.0,30 a 45,7520.0
86056.0,46 a 60,4304.0
86056.0,> 60,3427.0
,,
,,
86063.0,0 a 2,1675.0
86063.0,3 a 5,2071.0
86063.0,6 a 11,4467.0
86063.0,12 a 18,5329.0
86063.0,19 a 29,7599.0
86063.0,30 a 45,9933.0
86063.0,46 a 60,6281.0
86063.0,> 60,6337.0
,,
,,
86070.0,0 a 2,944.0
86070.0,3 a 5,1183.0
86070.0,6 a 11,2373.0
86070.0,12 a 18,2901.0
86070.0,19 a 29,3954.0
86070.0,30 a 45,3959.0
86070.0,46 a 60,2488.0
86070.0,> 60,2444.0
,,
,,
86077.0,0 a 2,2219.0
86077.0,3 a 5,2553.0
86077.0,6 a 11,5109.0
86077.0,12 a 18,6327.0
86077.0,19 a 29,8919.0
86077.0,30 a 45,10239.0
86077.0,46 a 60,6064.0
86077.0,> 60,4874.0
,,
,,
86084.0,0 a 2,406.0
86084.0,3 a 5,494.0
86084.0,6 a 11,929.0
86084.0,12 a 18,1107.0
86084.0,19 a 29,1653.0
86084.0,30 a 45,2006.0
86084.0,46 a 60,1290.0
86084.0,> 60,1366.0
,,
,,
86091.0,0 a 2,867.0
86091.0,3 a 5,980.0
86091.0,6 a 11,1990.0
86091.0,12 a 18,2441.0
86091.0,19 a 29,3516.0
86091.0,30 a 45,4095.0
86091.0,46 a 60,2355.0
86091.0,> 60,2378.0
,,
,,
86098.0,0 a 2,1013.0
86098.0,3 a 5,1139.0
86098.0,6 a 11,2575.0
86098.0,12 a 18,3014.0
86098.0,19 a 29,4060.0
86098.0,30 a 45,4184.0
86098.0,46 a 60,2452.0
86098.0,> 60,2130.0
,,
,,
86105.0,0 a 2,1088.0
86105.0,3 a 5,1155.0
86105.0,6 a 11,2577.0
86105.0,12 a 18,3035.0
86105.0,19 a 29,4825.0
86105.0,30 a 45,5244.0
86105.0,46 a 60,3265.0
86105.0,> 60,2858.0
,,
,,
86112.0,0 a 2,50.0
86112.0,3 a 5,62.0
86112.0,6 a 11,120.0
86112.0,12 a 18,183.0
86112.0,19 a 29,250.0
86112.0,30 a 45,313.0
86112.0,46 a 60,234.0
86112.0,> 60,228.0
,,
,,
86119.0,0 a 2,2167.0
86119.0,3 a 5,2441.0
86119.0,6 a 11,4781.0
86119.0,12 a 18,6032.0
86119.0,19 a 29,7869.0
86119.0,30 a 45,8774.0
86119.0,46 a 60,4871.0
86119.0,> 60,3417.0
,,
,,
86126.0,0 a 2,634.0
86126.0,3 a 5,758.0
86126.0,6 a 11,1482.0
86126.0,12 a 18,1865.0
86126.0,19 a 29,2789.0
86126.0,30 a 45,3084.0
86126.0,46 a 60,2313.0
86126.0,> 60,2083.0
,,
,,
86133.0,0 a 2,1214.0
86133.0,3 a 5,1418.0
86133.0,6 a 11,3051.0
86133.0,12 a 18,3520.0
86133.0,19 a 29,5000.0
86133.0,30 a 45,5615.0
86133.0,46 a 60,3244.0
86133.0,> 60,3131.0
,,
,,
86140.0,0 a 2,545.0
86140.0,3 a 5,741.0
86140.0,6 a 11,1334.0
86140.0,12 a 18,1575.0
86140.0,19 a 29,2208.0
86140.0,30 a 45,2389.0
86140.0,46 a 60,1797.0
86140.0,> 60,1747.0
,,
,,
86147.0,0 a 2,2939.0
86147.0,3 a 5,3438.0
86147.0,6 a 11,7369.0
86147.0,12 a 18,8056.0
86147.0,19 a 29,12443.0
86147.0,30 a 45,14542.0
86147.0,46 a 60,9665.0
86147.0,> 60,8185.0
,,
,,
86154.0,0 a 2,226.0
86154.0,3 a 5,261.0
86154.0,6 a 11,561.0
86154.0,12 a 18,627.0
86154.0,19 a 29,935.0
86154.0,30 a 45,1272.0
86154.0,46 a 60,810.0
86154.0,> 60,622.0
,,
,,
86161.0,0 a 2,2476.0
86161.0,3 a 5,2959.0
86161.0,6 a 11,6060.0
86161.0,12 a 18,7095.0
86161.0,19 a 29,10760.0
86161.0,30 a 45,11858.0
86161.0,46 a 60,6841.0
86161.0,> 60,5830.0
,,
,,
86168.0,0 a 2,628.0
86168.0,3 a 5,666.0
86168.0,6 a 11,1443.0
86168.0,12 a 18,1957.0
86168.0,19 a 29,2347.0
86168.0,30 a 45,2577.0
86168.0,46 a 60,1634.0
86168.0,> 60,1523.0
,,
,,
86175.0,0 a 2,573.0
86175.0,3 a 5,610.0
86175.0,6 a 11,1345.0
86175.0,12 a 18,1737.0
86175.0,19 a 29,2062.0
86175.0,30 a 45,2298.0
86175.0,46 a 60,1239.0
86175.0,> 60,1319.0
,,
,,
86182.0,0 a 2,247.0
86182.0,3 a 5,286.0
86182.0,6 a 11,630.0
86182.0,12 a 18,716.0
86182.0,19 a 29,1025.0
86182.0,30 a 45,954.0
86182.0,46 a 60,616.0
86182.0,> 60,560.0
,,
,,
86189.0,0 a 2,397.0
86189.0,3 a 5,464.0
86189.0,6 a 11,1008.0
86189.0,12 a 18,1241.0
86189.0,19 a 29,2002.0
86189.0,30 a 45,2078.0
86189.0,46 a 60,1319.0
86189.0,> 60,1257.0
,,
,,
90007.0,0 a 2,1999.0
90007.0,3 a 5,2331.0
90007.0,6 a 11,5233.0
90007.0,12 a 18,5743.0
90007.0,19 a 29,9011.0
90007.0,30 a 45,10032.0
90007.0,46 a 60,5838.0
90007.0,> 60,5272.0
,,
,,
90014.0,0 a 2,9413.0
90014.0,3 a 5,11658.0
90014.0,6 a 11,25245.0
90014.0,12 a 18,28012.0
90014.0,19 a 29,44060.0
90014.0,30 a 45,53039.0
90014.0,46 a 60,31014.0
90014.0,> 60,25247.0
,,
,,
90021.0,0 a 2,3448.0
90021.0,3 a 5,4203.0
90021.0,6 a 11,9110.0
90021.0,12 a 18,10586.0
90021.0,19 a 29,17897.0
90021.0,30 a 45,20666.0
90021.0,46 a 60,13854.0
90021.0,> 60,12544.0
,,
,,
90028.0,0 a 2,1917.0
90028.0,3 a 5,2322.0
90028.0,6 a 11,4753.0
90028.0,12 a 18,5343.0
90028.0,19 a 29,8258.0
90028.0,30 a 45,9537.0
90028.0,46 a 60,5485.0
90028.0,> 60,5054.0
,,
,,
90035.0,0 a 2,634.0
90035.0,3 a 5,800.0
90035.0,6 a 11,1629.0
90035.0,12 a 18,1864.0
90035.0,19 a 29,2958.0
90035.0,30 a 45,3360.0
90035.0,46 a 60,2146.0
90035.0,> 60,2148.0
,,
,,
90042.0,0 a 2,1322.0
90042.0,3 a 5,1586.0
90042.0,6 a 11,3478.0
90042.0,12 a 18,4108.0
90042.0,19 a 29,6466.0
90042.0,30 a 45,7774.0
90042.0,46 a 60,5161.0
90042.0,> 60,4850.0
,,
,,
90049.0,0 a 2,902.0
90049.0,3 a 5,992.0
90049.0,6 a 11,2167.0
90049.0,12 a 18,2672.0
90049.0,19 a 29,4227.0
90049.0,30 a 45,4703.0
90049.0,46 a 60,2929.0
90049.0,> 60,2604.0
,,
,,
90056.0,0 a 2,2589.0
90056.0,3 a 5,3089.0
90056.0,6 a 11,6760.0
90056.0,12 a 18,7848.0
90056.0,19 a 29,12108.0
90056.0,30 a 45,14985.0
90056.0,46 a 60,9447.0
90056.0,> 60,9526.0
,,
,,
90063.0,0 a 2,3825.0
90063.0,3 a 5,4717.0
90063.0,6 a 11,10920.0
90063.0,12 a 18,11725.0
90063.0,19 a 29,17009.0
90063.0,30 a 45,22814.0
90063.0,46 a 60,12521.0
90063.0,> 60,9933.0
,,
,,
90070.0,0 a 2,2944.0
90070.0,3 a 5,3579.0
90070.0,6 a 11,7986.0
90070.0,12 a 18,9204.0
90070.0,19 a 29,14413.0
90070.0,30 a 45,17799.0
90070.0,46 a 60,10800.0
90070.0,> 60,10744.0
,,
,,
90077.0,0 a 2,2514.0
90077.0,3 a 5,3011.0
90077.0,6 a 11,6593.0
90077.0,12 a 18,7630.0
90077.0,19 a 29,12309.0
90077.0,30 a 45,14564.0
90077.0,46 a 60,9231.0
90077.0,> 60,9075.0
,,
,,
90084.0,0 a 2,19628.0
90084.0,3 a 5,24461.0
90084.0,6 a 11,51884.0
90084.0,12 a 18,59056.0
90084.0,19 a 29,109915.0
90084.0,30 a 45,136558.0
90084.0,46 a 60,90349.0
90084.0,> 60,95438.0
,,
,,
90091.0,0 a 2,1423.0
90091.0,3 a 5,1709.0
90091.0,6 a 11,3784.0
90091.0,12 a 18,4234.0
90091.0,19 a 29,6795.0
90091.0,30 a 45,7922.0
90091.0,46 a 60,5240.0
90091.0,> 60,5839.0
,,
,,
90098.0,0 a 2,818.0
90098.0,3 a 5,1010.0
90098.0,6 a 11,2270.0
90098.0,12 a 18,2471.0
90098.0,19 a 29,4003.0
90098.0,30 a 45,5007.0
90098.0,46 a 60,3432.0
90098.0,> 60,3371.0
,,
,,
90105.0,0 a 2,6557.0
90105.0,3 a 5,8495.0
90105.0,6 a 11,18682.0
90105.0,12 a 18,20891.0
90105.0,19 a 29,31565.0
90105.0,30 a 45,40782.0
90105.0,46 a 60,25904.0
90105.0,> 60,20001.0
,,
,,
90112.0,0 a 2,1022.0
90112.0,3 a 5,1163.0
90112.0,6 a 11,2451.0
90112.0,12 a 18,2881.0
90112.0,19 a 29,4772.0
90112.0,30 a 45,4853.0
90112.0,46 a 60,3291.0
90112.0,> 60,3005.0
,,
,,
90119.0,0 a 2,3731.0
90119.0,3 a 5,4689.0
90119.0,6 a 11,10227.0
90119.0,12 a 18,11669.0
90119.0,19 a 29,17986.0
90119.0,30 a 45,23668.0
90119.0,46 a 60,17562.0
90119.0,> 60,13057.0
,,
,,
94007.0,0 a 2,3316.0
94007.0,3 a 5,4771.0
94007.0,6 a 11,10167.0
94007.0,12 a 18,11428.0
94007.0,19 a 29,17014.0
94007.0,30 a 45,27211.0
94007.0,46 a 60,15117.0
94007.0,> 60,9898.0
,,
,,
94011.0,0 a 2,259.0
94011.0,3 a 5,322.0
94011.0,6 a 11,715.0
94011.0,12 a 18,779.0
94011.0,19 a 29,1071.0
94011.0,30 a 45,1553.0
94011.0,46 a 60,778.0
94011.0,> 60,550.0
,,
,,
94014.0,0 a 2,2559.0
94014.0,12 a 18,8504.0
94014.0,19 a 29,13624.0
94014.0,3 a 5,3576.0
94014.0,30 a 45,22452.0
94014.0,46 a 60,13781.0
94014.0,6 a 11,7604.0
94014.0,> 60,7909.0
