Cueanexo,Jurisdicción,Código de departamento,Común,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario
300007600,Entre Ríos,30028,1.0,,,,1.0
300007700,Entre Ríos,30028,1.0,,1.0,1.0,
300007800,Entre Ríos,30028,1.0,,,1.0,
300007900,Entre Ríos,30028,1.0,,1.0,1.0,
300008000,Entre Ríos,30056,,,,,
300008100,Entre Ríos,30056,1.0,,,1.0,
300008300,Entre Ríos,30056,1.0,,,1.0,
300008400,Entre Ríos,30056,1.0,,1.0,1.0,
300008500,Entre Ríos,30056,1.0,,,1.0,
300008900,Entre Ríos,30015,1.0,1.0,1.0,1.0,
300009000,Entre Ríos,30015,1.0,,,,1.0
300009500,Entre Ríos,30105,1.0,,,1.0,
300009700,Entre Ríos,30105,1.0,,1.0,1.0,
300009900,Entre Ríos,30077,1.0,,,1.0,
300010000,Entre Ríos,30077,1.0,,,1.0,
300010100,Entre Ríos,30077,1.0,,1.0,1.0,
300010200,Entre Ríos,30077,1.0,,,,1.0
300010300,Entre Ríos,30077,1.0,,1.0,1.0,
300010400,Entre Ríos,30077,,,,,
300010900,Entre Ríos,30077,1.0,,1.0,1.0,
300011000,Entre Ríos,30077,1.0,,,,1.0
300011100,Entre Ríos,30077,1.0,,1.0,1.0,
300011200,Entre Ríos,30077,1.0,,1.0,1.0,
300011300,Entre Ríos,30077,1.0,,,1.0,
300011400,Entre Ríos,30077,1.0,,1.0,1.0,
300011600,Entre Ríos,30077,1.0,,1.0,1.0,
300011700,Entre Ríos,30077,1.0,,1.0,1.0,
300011800,Entre Ríos,30077,1.0,,1.0,1.0,
300011900,Entre Ríos,30077,1.0,,,1.0,
300012000,Entre Ríos,30077,1.0,,,1.0,
300012200,Entre Ríos,30105,1.0,,1.0,1.0,
300012300,Entre Ríos,30021,1.0,,1.0,1.0,
300012400,Entre Ríos,30021,1.0,,1.0,1.0,
300012500,Entre Ríos,30021,1.0,,1.0,1.0,
300012600,Entre Ríos,30021,1.0,,,1.0,
300012700,Entre Ríos,30021,1.0,,,1.0,
300012800,Entre Ríos,30021,1.0,,1.0,1.0,
300012900,Entre Ríos,30021,1.0,,1.0,1.0,
300013000,Entre Ríos,30021,1.0,,,1.0,
300013100,Entre Ríos,30021,1.0,,,1.0,
300013200,Entre Ríos,30021,1.0,,,1.0,
300013300,Entre Ríos,30021,1.0,,1.0,1.0,
300013400,Entre Ríos,30021,,,,,
300013500,Entre Ríos,30021,1.0,,1.0,1.0,
300013700,Entre Ríos,30021,1.0,,,1.0,
300013800,Entre Ríos,30021,1.0,,1.0,1.0,
300014100,Entre Ríos,30021,1.0,,1.0,1.0,
300014200,Entre Ríos,30021,1.0,,1.0,1.0,
300014300,Entre Ríos,30028,1.0,,,1.0,
300014400,Entre Ríos,30028,1.0,,1.0,1.0,
300014800,Entre Ríos,30008,1.0,,1.0,1.0,
300014900,Entre Ríos,30008,1.0,,1.0,1.0,
300015000,Entre Ríos,30088,1.0,,1.0,1.0,
300015100,Entre Ríos,30088,1.0,,1.0,1.0,
300015200,Entre Ríos,30015,1.0,,1.0,1.0,
300015300,Entre Ríos,30015,1.0,,1.0,1.0,
300015400,Entre Ríos,30015,1.0,,1.0,1.0,
300015500,Entre Ríos,30015,1.0,,1.0,1.0,
300015700,Entre Ríos,30063,1.0,,1.0,1.0,
300015800,Entre Ríos,30063,1.0,,,1.0,
300016200,Entre Ríos,30063,1.0,,1.0,1.0,
300016500,Entre Ríos,30088,1.0,,1.0,1.0,
300016600,Entre Ríos,30015,1.0,,1.0,1.0,
300016700,Entre Ríos,30015,1.0,,1.0,1.0,
300016800,Entre Ríos,30015,1.0,,1.0,1.0,
300016900,Entre Ríos,30015,1.0,,1.0,1.0,
300017000,Entre Ríos,30015,1.0,,,1.0,
300017100,Entre Ríos,30015,1.0,,1.0,1.0,
300017200,Entre Ríos,30015,1.0,,1.0,1.0,
300017300,Entre Ríos,30098,1.0,,1.0,1.0,
300017400,Entre Ríos,30098,1.0,,,1.0,
300017500,Entre Ríos,30098,1.0,,,,1.0
300017501,Entre Ríos,30098,1.0,,,,1.0
300017502,Entre Ríos,30098,,,,,
300017600,Entre Ríos,30098,1.0,,1.0,1.0,
300017700,Entre Ríos,30098,1.0,,1.0,1.0,
300017900,Entre Ríos,30098,1.0,,,1.0,
300018000,Entre Ríos,30098,1.0,,1.0,1.0,
300018200,Entre Ríos,30098,1.0,,,1.0,
300018300,Entre Ríos,30098,1.0,,1.0,1.0,
300018400,Entre Ríos,30098,1.0,,,1.0,
300018500,Entre Ríos,30098,1.0,,1.0,1.0,
300018600,Entre Ríos,30098,1.0,,1.0,1.0,
300018700,Entre Ríos,30098,1.0,,,1.0,
300018800,Entre Ríos,30098,1.0,,,1.0,
300018900,Entre Ríos,30098,1.0,,1.0,1.0,
300019100,Entre Ríos,30098,1.0,,1.0,1.0,
300019200,Entre Ríos,30098,1.0,,1.0,1.0,
300019500,Entre Ríos,30098,1.0,,1.0,1.0,
300019600,Entre Ríos,30098,1.0,,1.0,1.0,
300019700,Entre Ríos,30098,1.0,,1.0,1.0,
300019800,Entre Ríos,30098,1.0,,1.0,1.0,
300019900,Entre Ríos,30098,1.0,,1.0,1.0,
300020000,Entre Ríos,30098,1.0,,1.0,1.0,
300020100,Entre Ríos,30098,1.0,,1.0,1.0,
300020300,Entre Ríos,30098,1.0,,1.0,1.0,
300020400,Entre Ríos,30098,1.0,,1.0,1.0,
300020500,Entre Ríos,30098,1.0,,,,1.0
300020600,Entre Ríos,30098,1.0,,1.0,1.0,
300020800,Entre Ríos,30098,1.0,,1.0,1.0,
300020900,Entre Ríos,30098,,,,,
300021000,Entre Ríos,30098,1.0,,1.0,1.0,
300021200,Entre Ríos,30028,1.0,,,1.0,
300021500,Entre Ríos,30042,1.0,,1.0,1.0,
300021600,Entre Ríos,30042,1.0,,1.0,1.0,
300021700,Entre Ríos,30028,1.0,,1.0,1.0,
300021800,Entre Ríos,30008,1.0,,1.0,1.0,
300022000,Entre Ríos,30008,1.0,1.0,1.0,,
300022200,Entre Ríos,30008,,,,,
300022700,Entre Ríos,30056,1.0,,1.0,1.0,
300022800,Entre Ríos,30056,1.0,,1.0,1.0,
300022900,Entre Ríos,30056,1.0,,,,1.0
300023100,Entre Ríos,30056,1.0,,1.0,1.0,
300023200,Entre Ríos,30008,1.0,,,,1.0
300023400,Entre Ríos,30008,1.0,,1.0,1.0,
300023500,Entre Ríos,30008,1.0,,1.0,1.0,
300023600,Entre Ríos,30008,1.0,,1.0,1.0,
300023700,Entre Ríos,30008,1.0,,1.0,1.0,
300023800,Entre Ríos,30008,1.0,,1.0,1.0,
300024000,Entre Ríos,30008,,,,,
300024100,Entre Ríos,30008,,,,,
300024200,Entre Ríos,30008,1.0,,,1.0,
300024300,Entre Ríos,30008,1.0,,,1.0,
300024500,Entre Ríos,30008,1.0,,1.0,1.0,
300024700,Entre Ríos,30008,1.0,,1.0,1.0,
300024800,Entre Ríos,30015,1.0,,,,
300024801,Entre Ríos,30015,1.0,,,,
300024900,Entre Ríos,30105,,,,,
300025100,Entre Ríos,30105,1.0,,1.0,1.0,
300025200,Entre Ríos,30105,1.0,,,1.0,
300025300,Entre Ríos,30105,1.0,,,1.0,
300025900,Entre Ríos,30028,,,,,
300025901,Entre Ríos,30028,,,,,
300026000,Entre Ríos,30028,1.0,,1.0,1.0,
300026200,Entre Ríos,30028,1.0,,1.0,1.0,
300026300,Entre Ríos,30098,1.0,,,1.0,
300026400,Entre Ríos,30098,1.0,,1.0,1.0,
300026600,Entre Ríos,30098,1.0,,,1.0,
300026700,Entre Ríos,30098,1.0,,,1.0,
300026800,Entre Ríos,30098,1.0,,1.0,1.0,
300027000,Entre Ríos,30098,1.0,,1.0,1.0,
300027100,Entre Ríos,30098,1.0,,1.0,1.0,
300027200,Entre Ríos,30021,1.0,,,1.0,
300027300,Entre Ríos,30021,1.0,,1.0,1.0,
300027400,Entre Ríos,30021,1.0,,1.0,1.0,
300027500,Entre Ríos,30021,1.0,,1.0,1.0,
300027600,Entre Ríos,30021,1.0,,1.0,1.0,
300027700,Entre Ríos,30021,1.0,,1.0,1.0,
300028000,Entre Ríos,30056,1.0,,1.0,1.0,
300028100,Entre Ríos,30056,1.0,,1.0,1.0,
300028200,Entre Ríos,30056,1.0,,,,1.0
300028300,Entre Ríos,30056,1.0,,,,1.0
300028600,Entre Ríos,30028,1.0,,,,1.0
300028800,Entre Ríos,30049,1.0,,1.0,1.0,
300029200,Entre Ríos,30084,,,,,
300029300,Entre Ríos,30084,1.0,,,,
300029600,Entre Ríos,30008,1.0,,,1.0,
300029800,Entre Ríos,30008,1.0,,,1.0,
300029900,Entre Ríos,30008,1.0,,1.0,1.0,
300030100,Entre Ríos,30008,1.0,,1.0,1.0,
300030200,Entre Ríos,30008,1.0,,1.0,1.0,
300030400,Entre Ríos,30008,1.0,,1.0,1.0,
300030600,Entre Ríos,30008,1.0,,,,1.0
300030700,Entre Ríos,30008,1.0,,1.0,1.0,
300030900,Entre Ríos,30008,1.0,,1.0,1.0,
300031100,Entre Ríos,30088,,,,,
300031200,Entre Ríos,30088,1.0,,1.0,1.0,
300031400,Entre Ríos,30088,1.0,,,,1.0
300031600,Entre Ríos,30056,1.0,,1.0,1.0,
300031700,Entre Ríos,30056,1.0,,1.0,1.0,
300031900,Entre Ríos,30056,1.0,,,1.0,
300032000,Entre Ríos,30056,1.0,,,1.0,
300032100,Entre Ríos,30056,1.0,,1.0,1.0,
300032300,Entre Ríos,30056,1.0,,1.0,1.0,
300032400,Entre Ríos,30056,1.0,,,1.0,
300032500,Entre Ríos,30056,1.0,,1.0,1.0,
300032600,Entre Ríos,30056,1.0,,,1.0,
300032700,Entre Ríos,30091,1.0,,1.0,1.0,
300032800,Entre Ríos,30091,1.0,,1.0,1.0,
300032900,Entre Ríos,30091,1.0,,,1.0,
300033000,Entre Ríos,30091,1.0,,1.0,1.0,
300033100,Entre Ríos,30091,1.0,,1.0,1.0,
300033300,Entre Ríos,30091,1.0,,1.0,1.0,
300033400,Entre Ríos,30091,1.0,,1.0,1.0,
300033500,Entre Ríos,30091,1.0,,1.0,1.0,
300033600,Entre Ríos,30091,1.0,,,1.0,
300033900,Entre Ríos,30098,1.0,,,,1.0
300033901,Entre Ríos,30098,1.0,,,,1.0
300034000,Entre Ríos,30098,1.0,,,,1.0
300034100,Entre Ríos,30098,1.0,,1.0,1.0,
300034200,Entre Ríos,30098,,,,,
300034400,Entre Ríos,30098,1.0,,,1.0,
300034500,Entre Ríos,30098,,,,,
300034600,Entre Ríos,30113,1.0,,,1.0,
300034800,Entre Ríos,30113,1.0,,,1.0,
300035300,Entre Ríos,30028,1.0,,,1.0,
300035400,Entre Ríos,30028,1.0,,1.0,1.0,
300035500,Entre Ríos,30028,1.0,,1.0,1.0,
300035700,Entre Ríos,30028,1.0,,1.0,1.0,
300035800,Entre Ríos,30028,1.0,,1.0,1.0,
300035900,Entre Ríos,30028,1.0,,1.0,1.0,
300036000,Entre Ríos,30028,1.0,,,1.0,
300036100,Entre Ríos,30028,1.0,,1.0,1.0,
300036200,Entre Ríos,30028,1.0,,1.0,1.0,
300036300,Entre Ríos,30028,1.0,,,1.0,
300036400,Entre Ríos,30028,1.0,,1.0,1.0,
300036500,Entre Ríos,30028,1.0,,1.0,1.0,
300036600,Entre Ríos,30028,1.0,,,1.0,
300036700,Entre Ríos,30028,1.0,,1.0,1.0,
300036800,Entre Ríos,30028,1.0,,1.0,1.0,
300036900,Entre Ríos,30056,1.0,,1.0,1.0,
300037000,Entre Ríos,30056,,,,,
300037200,Entre Ríos,30056,1.0,,1.0,1.0,
300037300,Entre Ríos,30056,1.0,,1.0,1.0,
300037500,Entre Ríos,30056,,,,,
300037600,Entre Ríos,30070,1.0,,1.0,1.0,
300037800,Entre Ríos,30070,1.0,,,1.0,
300037900,Entre Ríos,30070,1.0,,,1.0,
300038000,Entre Ríos,30070,1.0,,1.0,1.0,
300038300,Entre Ríos,30113,1.0,,,1.0,
300038400,Entre Ríos,30113,1.0,,1.0,1.0,
300038500,Entre Ríos,30113,1.0,,,1.0,
300038600,Entre Ríos,30113,1.0,,1.0,1.0,
300038700,Entre Ríos,30113,1.0,,1.0,1.0,
300038800,Entre Ríos,30113,1.0,,1.0,1.0,
300038900,Entre Ríos,30113,1.0,,,1.0,
300039000,Entre Ríos,30113,1.0,,1.0,1.0,
300039100,Entre Ríos,30113,1.0,,,1.0,
300039200,Entre Ríos,30070,1.0,,1.0,1.0,
300039300,Entre Ríos,30070,1.0,,1.0,1.0,
300039400,Entre Ríos,30070,1.0,,1.0,1.0,
300039600,Entre Ríos,30070,1.0,,1.0,1.0,
300039700,Entre Ríos,30070,1.0,,1.0,1.0,
300039800,Entre Ríos,30070,1.0,,1.0,1.0,
300039900,Entre Ríos,30070,1.0,,1.0,1.0,
300040000,Entre Ríos,30070,1.0,,1.0,1.0,
300040100,Entre Ríos,30070,1.0,,1.0,1.0,
300040200,Entre Ríos,30070,1.0,,,1.0,
300040300,Entre Ríos,30070,1.0,,,1.0,
300040400,Entre Ríos,30070,1.0,,1.0,1.0,
300040500,Entre Ríos,30070,1.0,,1.0,1.0,
300040700,Entre Ríos,30070,1.0,,1.0,1.0,
300040800,Entre Ríos,30084,1.0,,,1.0,
300040900,Entre Ríos,30084,1.0,,1.0,1.0,
300041000,Entre Ríos,30098,1.0,,1.0,1.0,
300041300,Entre Ríos,30098,1.0,,,1.0,
300041400,Entre Ríos,30098,1.0,,,1.0,
300041500,Entre Ríos,30098,1.0,,1.0,1.0,
300041600,Entre Ríos,30098,1.0,,1.0,1.0,
300041700,Entre Ríos,30098,1.0,,1.0,1.0,
300041800,Entre Ríos,30098,1.0,,1.0,1.0,
300041900,Entre Ríos,30098,1.0,,1.0,1.0,
300042000,Entre Ríos,30098,1.0,,1.0,1.0,
300042100,Entre Ríos,30098,1.0,,,,1.0
300042200,Entre Ríos,30098,1.0,,1.0,1.0,
300042300,Entre Ríos,30098,1.0,,,1.0,
300042400,Entre Ríos,30098,1.0,,1.0,1.0,
300042500,Entre Ríos,30098,1.0,,1.0,1.0,
300042700,Entre Ríos,30098,1.0,,,1.0,
300042800,Entre Ríos,30098,1.0,,,1.0,
300042900,Entre Ríos,30113,1.0,,1.0,1.0,
300043000,Entre Ríos,30113,1.0,,1.0,1.0,
300043100,Entre Ríos,30113,1.0,,,1.0,
300043200,Entre Ríos,30088,1.0,,1.0,1.0,
300043500,Entre Ríos,30088,1.0,,,1.0,
300043700,Entre Ríos,30113,1.0,,1.0,1.0,
300043900,Entre Ríos,30113,1.0,,1.0,1.0,
300044100,Entre Ríos,30113,1.0,,1.0,1.0,
300044200,Entre Ríos,30113,1.0,,1.0,1.0,
300044300,Entre Ríos,30113,1.0,,1.0,1.0,
300044400,Entre Ríos,30113,1.0,,1.0,1.0,
300044500,Entre Ríos,30113,1.0,,1.0,1.0,
300044600,Entre Ríos,30113,1.0,,1.0,1.0,
300044700,Entre Ríos,30113,1.0,,1.0,1.0,
300044800,Entre Ríos,30113,1.0,,,1.0,
300044900,Entre Ríos,30113,1.0,,,1.0,
300045000,Entre Ríos,30113,1.0,,1.0,1.0,
300045100,Entre Ríos,30113,1.0,,1.0,1.0,
300045200,Entre Ríos,30113,1.0,,1.0,1.0,
300045300,Entre Ríos,30113,1.0,,,1.0,
300045400,Entre Ríos,30113,1.0,,,1.0,
300045500,Entre Ríos,30113,1.0,,1.0,1.0,
300045600,Entre Ríos,30113,1.0,,1.0,1.0,
300045700,Entre Ríos,30113,1.0,,1.0,1.0,
300046100,Entre Ríos,30113,1.0,,1.0,1.0,
300046200,Entre Ríos,30113,1.0,,1.0,1.0,
300046300,Entre Ríos,30113,1.0,,1.0,1.0,
300046400,Entre Ríos,30113,1.0,,1.0,1.0,
300046500,Entre Ríos,30113,1.0,,,1.0,
300046600,Entre Ríos,30021,1.0,,1.0,1.0,
300046700,Entre Ríos,30021,1.0,,,,1.0
300046800,Entre Ríos,30084,1.0,,,1.0,
300046900,Entre Ríos,30098,1.0,1.0,1.0,,
300047000,Entre Ríos,30098,1.0,,1.0,1.0,
300047100,Entre Ríos,30098,1.0,,1.0,1.0,
300047200,Entre Ríos,30098,1.0,,1.0,1.0,
300047300,Entre Ríos,30098,,,,,
300047400,Entre Ríos,30098,,,,,
300047500,Entre Ríos,30091,1.0,,1.0,1.0,
300047900,Entre Ríos,30070,1.0,,1.0,1.0,
300048000,Entre Ríos,30070,1.0,,1.0,1.0,
300048100,Entre Ríos,30070,1.0,,1.0,1.0,
300048200,Entre Ríos,30070,1.0,,1.0,1.0,
300048800,Entre Ríos,30056,1.0,,1.0,1.0,
300048900,Entre Ríos,30056,1.0,,1.0,1.0,
300049000,Entre Ríos,30056,1.0,,1.0,1.0,
300049200,Entre Ríos,30021,1.0,,1.0,1.0,
300049300,Entre Ríos,30021,,,,,
300049301,Entre Ríos,30021,,,,,
300049303,Entre Ríos,30021,,,,,
300049304,Entre Ríos,30021,,,,,
300049700,Entre Ríos,30084,1.0,,,,1.0
300049701,Entre Ríos,30084,,,,,
300049800,Entre Ríos,30084,,,,,
300049900,Entre Ríos,30084,,,,,
300050000,Entre Ríos,30084,1.0,1.0,1.0,,
300050300,Entre Ríos,30084,1.0,,1.0,1.0,
300050400,Entre Ríos,30070,1.0,,,,1.0
300050600,Entre Ríos,30084,1.0,,,,1.0
300050700,Entre Ríos,30084,1.0,,1.0,1.0,
300050800,Entre Ríos,30015,,,,,
300050802,Entre Ríos,30015,,,,,
300050803,Entre Ríos,30015,,,,,
300050804,Entre Ríos,30015,,,,,
300050805,Entre Ríos,30015,,,,,
300050806,Entre Ríos,30015,,,,,
300050807,Entre Ríos,30015,,,,,
300050900,Entre Ríos,30015,1.0,,,1.0,
300051200,Entre Ríos,30015,1.0,,1.0,1.0,
300051600,Entre Ríos,30015,1.0,,,,1.0
300051700,Entre Ríos,30015,1.0,,1.0,1.0,
300051800,Entre Ríos,30015,1.0,,1.0,1.0,
300051900,Entre Ríos,30056,1.0,,1.0,1.0,
300052000,Entre Ríos,30056,1.0,,1.0,1.0,
300052300,Entre Ríos,30056,1.0,,,,1.0
300052400,Entre Ríos,30056,1.0,,1.0,1.0,
300052500,Entre Ríos,30056,1.0,,1.0,1.0,
300052600,Entre Ríos,30056,1.0,,1.0,1.0,
300052800,Entre Ríos,30084,,,,,
300052900,Entre Ríos,30070,1.0,,1.0,1.0,
300053100,Entre Ríos,30070,1.0,,,1.0,
300053300,Entre Ríos,30070,1.0,,1.0,1.0,
300053500,Entre Ríos,30070,1.0,,1.0,1.0,
300053900,Entre Ríos,30070,,,,,
300054000,Entre Ríos,30084,1.0,,1.0,1.0,
300054200,Entre Ríos,30091,1.0,,,1.0,
300054400,Entre Ríos,30091,1.0,,1.0,1.0,
300054500,Entre Ríos,30091,1.0,,,1.0,
300054600,Entre Ríos,30091,1.0,,1.0,1.0,
300054700,Entre Ríos,30091,1.0,,,1.0,
300054800,Entre Ríos,30091,1.0,,1.0,1.0,
300055100,Entre Ríos,30091,1.0,,,,1.0
300055200,Entre Ríos,30077,1.0,,,1.0,
300055300,Entre Ríos,30091,1.0,,1.0,1.0,
300055400,Entre Ríos,30070,1.0,,1.0,1.0,
300055500,Entre Ríos,30070,1.0,,1.0,1.0,
300055600,Entre Ríos,30070,1.0,,,1.0,
300055700,Entre Ríos,30070,1.0,,,1.0,
300056100,Entre Ríos,30070,1.0,,,,1.0
300056200,Entre Ríos,30070,1.0,,,1.0,
300056500,Entre Ríos,30063,1.0,,1.0,1.0,
300056600,Entre Ríos,30035,,,,,
300056700,Entre Ríos,30035,1.0,,,1.0,
300056800,Entre Ríos,30056,1.0,,1.0,1.0,
300056900,Entre Ríos,30056,1.0,,1.0,1.0,
300057000,Entre Ríos,30056,1.0,,1.0,1.0,
300057100,Entre Ríos,30056,1.0,,1.0,1.0,
300057200,Entre Ríos,30056,1.0,,1.0,1.0,
300057300,Entre Ríos,30056,1.0,,1.0,1.0,
300057400,Entre Ríos,30056,1.0,,1.0,1.0,
300057500,Entre Ríos,30056,1.0,,1.0,1.0,
300057600,Entre Ríos,30084,,,,,
300057800,Entre Ríos,30084,1.0,,1.0,1.0,
300058100,Entre Ríos,30084,1.0,,1.0,1.0,
300058200,Entre Ríos,30084,1.0,,1.0,1.0,
300058300,Entre Ríos,30084,1.0,,1.0,1.0,
300058400,Entre Ríos,30084,1.0,,1.0,1.0,
300058700,Entre Ríos,30105,1.0,,,1.0,
300058800,Entre Ríos,30105,1.0,,,1.0,
300059000,Entre Ríos,30105,1.0,,1.0,1.0,
300059200,Entre Ríos,30105,1.0,,1.0,1.0,
300059300,Entre Ríos,30105,1.0,,,1.0,
300059400,Entre Ríos,30105,1.0,,,1.0,
300059500,Entre Ríos,30105,1.0,,1.0,1.0,
300059600,Entre Ríos,30105,1.0,,1.0,1.0,
300059700,Entre Ríos,30105,1.0,,1.0,1.0,
300059900,Entre Ríos,30056,1.0,,1.0,1.0,
300060000,Entre Ríos,30056,,,,,
300060200,Entre Ríos,30035,1.0,,1.0,1.0,
300060300,Entre Ríos,30035,1.0,,,1.0,
300060500,Entre Ríos,30035,1.0,,,1.0,
300060600,Entre Ríos,30035,1.0,,,1.0,
300060800,Entre Ríos,30035,1.0,,1.0,1.0,
300060900,Entre Ríos,30035,1.0,,1.0,1.0,
300061000,Entre Ríos,30035,1.0,,1.0,1.0,
300061400,Entre Ríos,30056,1.0,,1.0,1.0,
300061500,Entre Ríos,30056,1.0,,1.0,1.0,
300061700,Entre Ríos,30056,1.0,,,1.0,
300061800,Entre Ríos,30056,1.0,,1.0,1.0,
300062000,Entre Ríos,30056,1.0,,1.0,1.0,
300062100,Entre Ríos,30056,1.0,,,1.0,
300062200,Entre Ríos,30056,1.0,,1.0,1.0,
300062300,Entre Ríos,30056,1.0,,1.0,1.0,
300062400,Entre Ríos,30056,1.0,,1.0,1.0,
300062500,Entre Ríos,30056,1.0,,1.0,1.0,
300062600,Entre Ríos,30056,1.0,,,,1.0
300062700,Entre Ríos,30056,1.0,,1.0,1.0,
300062800,Entre Ríos,30056,1.0,,1.0,1.0,
300062900,Entre Ríos,30056,1.0,,,1.0,
300063000,Entre Ríos,30056,1.0,,1.0,1.0,
300063100,Entre Ríos,30056,1.0,,1.0,1.0,
300063200,Entre Ríos,30056,1.0,,1.0,1.0,
300063400,Entre Ríos,30056,1.0,,,1.0,
300063600,Entre Ríos,30070,1.0,,,1.0,
300063700,Entre Ríos,30070,1.0,,,1.0,
300063800,Entre Ríos,30070,1.0,,1.0,1.0,
300063900,Entre Ríos,30070,1.0,,,1.0,
300064000,Entre Ríos,30070,1.0,,1.0,1.0,
300064100,Entre Ríos,30070,1.0,,,1.0,
300064200,Entre Ríos,30070,1.0,,1.0,1.0,
300064300,Entre Ríos,30070,1.0,,1.0,1.0,
300064400,Entre Ríos,30070,1.0,,1.0,1.0,
300064600,Entre Ríos,30070,1.0,,1.0,1.0,
300064800,Entre Ríos,30070,1.0,,1.0,1.0,
300065000,Entre Ríos,30070,1.0,,1.0,1.0,
300065100,Entre Ríos,30070,1.0,,,1.0,
300065200,Entre Ríos,30070,1.0,,1.0,1.0,
300065300,Entre Ríos,30070,1.0,,,1.0,
300065500,Entre Ríos,30021,,,,,
300065700,Entre Ríos,30021,1.0,,,1.0,
300065800,Entre Ríos,30021,1.0,,1.0,1.0,
300066000,Entre Ríos,30021,1.0,,1.0,1.0,
300066100,Entre Ríos,30021,1.0,,,,
300066200,Entre Ríos,30021,1.0,,1.0,1.0,
300066300,Entre Ríos,30021,1.0,,1.0,1.0,
300066400,Entre Ríos,30021,1.0,,,1.0,
300066500,Entre Ríos,30021,1.0,,1.0,1.0,
300066600,Entre Ríos,30021,1.0,,1.0,1.0,
300066700,Entre Ríos,30021,1.0,,1.0,1.0,
300067000,Entre Ríos,30056,1.0,,,,1.0
300067100,Entre Ríos,30084,1.0,,1.0,1.0,
300067200,Entre Ríos,30084,1.0,,1.0,1.0,
300067300,Entre Ríos,30084,1.0,,1.0,1.0,
300067500,Entre Ríos,30084,1.0,,1.0,1.0,
300067600,Entre Ríos,30084,1.0,,,,1.0
300067800,Entre Ríos,30084,1.0,,1.0,1.0,
300067900,Entre Ríos,30084,1.0,,,1.0,
300068000,Entre Ríos,30084,1.0,,1.0,1.0,
300068200,Entre Ríos,30084,1.0,,1.0,1.0,
300068300,Entre Ríos,30084,1.0,,1.0,1.0,
300068400,Entre Ríos,30084,1.0,,1.0,1.0,
300068500,Entre Ríos,30084,1.0,,,1.0,
300068600,Entre Ríos,30084,1.0,,,1.0,
300068700,Entre Ríos,30084,1.0,,1.0,1.0,
300068800,Entre Ríos,30084,1.0,,1.0,1.0,
300068900,Entre Ríos,30084,1.0,,1.0,1.0,
300069000,Entre Ríos,30084,1.0,,,1.0,
300069100,Entre Ríos,30084,1.0,,1.0,1.0,
300069300,Entre Ríos,30084,1.0,,1.0,1.0,
300069400,Entre Ríos,30084,,,,,
300069500,Entre Ríos,30091,1.0,,1.0,1.0,
300069600,Entre Ríos,30091,1.0,,1.0,1.0,
300069700,Entre Ríos,30091,1.0,,1.0,1.0,
300069800,Entre Ríos,30091,1.0,,,1.0,
300069900,Entre Ríos,30091,1.0,,1.0,1.0,
300070000,Entre Ríos,30091,1.0,,1.0,1.0,
300070200,Entre Ríos,30091,1.0,,1.0,1.0,
300070500,Entre Ríos,30091,1.0,,,1.0,
300070600,Entre Ríos,30084,1.0,,,,1.0
300070700,Entre Ríos,30105,1.0,,,1.0,
300070800,Entre Ríos,30105,1.0,,1.0,1.0,
300070900,Entre Ríos,30105,1.0,,1.0,1.0,
300071000,Entre Ríos,30105,1.0,,1.0,1.0,
300071100,Entre Ríos,30105,1.0,,1.0,1.0,
300071200,Entre Ríos,30084,,,,,
300071201,Entre Ríos,30084,,,,,
300071300,Entre Ríos,30084,1.0,,1.0,1.0,
300071400,Entre Ríos,30084,1.0,,1.0,1.0,
300071600,Entre Ríos,30105,1.0,,,1.0,
300071700,Entre Ríos,30105,1.0,,1.0,1.0,
300071900,Entre Ríos,30105,1.0,,1.0,1.0,
300072000,Entre Ríos,30105,1.0,,1.0,1.0,
300072100,Entre Ríos,30084,1.0,,,1.0,
300072200,Entre Ríos,30105,1.0,,1.0,1.0,
300072300,Entre Ríos,30084,,,,,
300072400,Entre Ríos,30084,1.0,,1.0,1.0,
300072500,Entre Ríos,30084,1.0,,1.0,1.0,
300072600,Entre Ríos,30084,1.0,,1.0,1.0,
300072700,Entre Ríos,30084,1.0,,1.0,1.0,
300072900,Entre Ríos,30084,1.0,,1.0,1.0,
300073100,Entre Ríos,30021,1.0,,,,1.0
300073200,Entre Ríos,30021,1.0,,1.0,1.0,
300073300,Entre Ríos,30021,1.0,,1.0,1.0,
300073400,Entre Ríos,30021,1.0,,1.0,1.0,
300073500,Entre Ríos,30021,1.0,,,1.0,
300073600,Entre Ríos,30021,1.0,,1.0,1.0,
300073700,Entre Ríos,30021,1.0,,1.0,1.0,
300073900,Entre Ríos,30021,1.0,,1.0,1.0,
300074000,Entre Ríos,30021,1.0,,,1.0,
300074100,Entre Ríos,30021,1.0,,,1.0,
300074200,Entre Ríos,30021,1.0,,1.0,1.0,
300074300,Entre Ríos,30021,1.0,,1.0,1.0,
300074600,Entre Ríos,30021,1.0,,1.0,1.0,
300074800,Entre Ríos,30084,1.0,1.0,1.0,1.0,
300075000,Entre Ríos,30084,1.0,,,,1.0
300075100,Entre Ríos,30070,,,,,
300075200,Entre Ríos,30070,1.0,,1.0,1.0,
300075300,Entre Ríos,30070,,,,,
300075600,Entre Ríos,30077,1.0,,1.0,1.0,
